id,species,source,url,common_name,abundance,status,family,notes
butorides_striata_00006,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/butorides_striata_parque_ibirapuera_sp_2.jpg?itok=1Q1htUoB,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00007,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/butorides_striata_parque_ibirapuera_sp_1.jpg?itok=BHOjnLky,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00008,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/dsc_0671_copie.jpg?itok=uzyNfZwm,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00009,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/striated_heron_-_31042018_rio_clario_.jpg?itok=nBxtjf-2,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00010,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/striated_heron_-_01052018_rio_claro_.jpg?itok=jxzJ1y8D,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00011,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/dsc_0258_0.jpg?itok=Vz565GD0,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00012,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/dsc_0252_1.jpg?itok=eIsu1cdQ,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00013,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/stria.jpg?itok=GF__rV4-,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00014,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/green-backed_heron_flyensis_250318_boigu_jenny_spryc_8774.jpg?itok=YBZnf5_B,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00015,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/ar7q6416.jpg?itok=ncfW2es-,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00016,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/dsc05723.jpg?itok=8HwLf9Gb,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00017,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/green-backed_heron_02.jpg?itok=FWz-cbrl,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00018,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/green_heron_2.jpg?itok=EP1rgLHX,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00019,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/striated_heron_dsc4101.jpg?itok=7m6MNHPw,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00020,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/striated_herondsc4100.jpg?itok=lhvDKbQY,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00021,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/img_4931_green_heron.jpg?itok=sIufLTGR,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00022,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/img_4935_green_heron.jpg?itok=fVD15Xsj,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00023,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/img_1809_striated_heron.jpg?itok=N5Pkdu7y,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00024,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/butorides_striata_2.jpg?itok=kFo4J8kn,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00025,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/dsc_6968a.jpg?itok=QJs2EDCs,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00026,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/green_heron_epcot_park_orlando_fl_march_10_2017.img_61862.jpg?itok=ckQrtNq5,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00027,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/kyyryhaikara_eilat_11-16_img_1950.jpg?itok=22K2GVWQ,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00028,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/kyyryhaikara_eilat_11-16_img_1859.jpg?itok=sdc6J1XF,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00029,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/kyyryhaikara_eilat_11-16_img_1817.jpg?itok=p0jQUYjJ,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00030,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/img_0867_0.jpg?itok=C3aGZzOf,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00031,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/_dsc0720.jpg?itok=uO29OP6_,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00032,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/butorides_striata.jpg?itok=WVKyHO44,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00033,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/1o3a1402mangrovenreiher_ssp._atricapillaa.jpg?itok=W1Th9PZR,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00034,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/3_78.jpg?itok=q55PmJ5c,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00035,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/green_heron_epcot_park_orlando_fl_march_10_2017.2.jpg?itok=8zdiC1Q9,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00036,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/green_heron_epcot_park_orlando_fl_march_10_2017.1.jpg?itok=3gQqEj-L,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00037,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/img_0331.jpg?itok=5b20BO1Q,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00038,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/green_heron_juv._-_sarapiqui_05112017.jpg?itok=3P8kHP2M,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00039,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/dsc09134.jpg?itok=XDvLpS0b,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00040,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/img_8745.jpg?itok=NUonR1fz,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00041,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/green_heron_img_3883_1_0.jpg?itok=xrACMs7g,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00042,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/dsc_8841.jpg?itok=4v54XLET,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00043,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/1o3a0897mangrovenreihera.jpg?itok=-0Yosn0a,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00044,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/790_20170921_1_1000.jpg?itok=IOwJpn5s,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00045,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/green-backed_heron_4.jpg?itok=Z_zE8Ve7,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00046,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/082a2021_ibc.jpg?itok=qKF7Hpc1,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00047,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/20170307-c7d29880-green-backed_heron.jpg?itok=25wXZpD4,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00048,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/_dsc2738.jpg?itok=-bsMuJMH,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00049,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/p1030973.jpg?itok=WZAtvJ1y,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00050,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/img_6773_0.jpg?itok=ffPbPJgK,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00051,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/green-backed_heron_3.jpg?itok=iJ9Ljh8M,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00052,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/dscn0643.jpg?itok=S5DOtIxV,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00053,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/green-backed_heron_2.jpg?itok=OdmXoOxk,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00054,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/img_0365.jpg?itok=FinT37Kf,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00055,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/img_0362_0.jpg?itok=-FxVDCTV,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00056,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/img_0348_0.jpg?itok=uZ0x0QSR,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00057,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/green-backed_heron_1.jpg?itok=fkPIpxbe,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00058,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/green-backed_heron_0.jpg?itok=4srstGFZ,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00059,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/dsc_0428.jpg?itok=4noNEEeH,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00060,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/heron_0.jpg?itok=Dr5IC3wk,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00061,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/dsc_9366.jpg?itok=dKnxDxar,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00062,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/dscn4568.jpg?itok=vkzJ_1Fq,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00063,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/img_7872.jpg?itok=6OIwF2lp,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00064,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/img_7869.jpg?itok=hEL2GkbB,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00065,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/img_7867.jpg?itok=fMOo4MvN,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00066,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/img_7864.jpg?itok=IqwzYTXD,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00067,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/img_7857.jpg?itok=f01OroGn,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00068,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/lava_heron.jpg?itok=Seq8HeMy,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00069,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/dscn4558.jpg?itok=W23btNSt,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00070,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/butorides-striata-s-176.00_00_00_18.imagen-fija001.jpg?itok=VfUGDzx_,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00071,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/e72i3632.jpg?itok=AKz9TbcR,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00072,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/striated_heron_12a.jpg?itok=RgJLl_J-,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00073,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/dscn3324.jpg?itok=7GUQehhS,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00074,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/1heron_green_2016_.jpg?itok=ohothKfn,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00075,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/striatedheron_rocks_cns_au_10_18_16_a_ae3y9125.jpg?itok=uzLblfdh,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00076,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/green_heron_-_rio_tarcoles.jpg?itok=8nGuG9X-,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00077,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/dscn6668.jpg?itok=kCiGCVR3,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00078,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/1-green_heron_cypress_lake_fl_march_9_2017.img_61821.jpg?itok=EElT2UVj,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00079,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/img_4758.jpg?itok=5c7rkevj,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00080,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/img_3288.jpg?itok=MHOBU3BI,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00081,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/cuban_adventure_fz72_2017-02-23_076.jpg?itok=ZRtUPgAw,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00082,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/cuban_adventure_fz72_2017-02-23_077.jpg?itok=jRsyWfSN,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00083,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/1o3a3499mangrovereihera.jpg?itok=_n4-nUyt,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00084,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/1o3a3278mangrovenreiher_ssp._javanicaa.jpg?itok=BL1-3vEd,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00085,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/dsc_1372zz.jpg?itok=NPC-l50X,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00086,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/dsc_1355_1zz.jpg?itok=iDNEPJ04,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00087,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/dsc_0049.jpg?itok=8PE0hPX1,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00088,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/dsc_0054_2.jpg?itok=LjhnBeWl,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00089,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/dsc_0055.jpg?itok=kE0P2adH,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00090,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/dsc_5163_0.jpg?itok=SH_C2ViD,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00091,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/ar7q8092.jpg?itok=kM7exnkW,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00092,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/ar7q8106.jpg?itok=GIX431e8,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00093,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/ar7q8099.jpg?itok=vfXmFCKP,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00094,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/1a7a5228_800x560.jpg?itok=GWYJdJ0F,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00095,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/dsc_1860.jpg?itok=n12ZP6gX,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00096,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/dsc_1738.jpg?itok=-Rb9NnI6,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00097,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/dsc_1736.jpg?itok=b8rtQ6FG,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00098,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/dpp_11697.jpg?itok=vkRlVen6,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00099,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/striated_heron_immature.jpg?itok=h3cOWl06,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00100,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/2016_12_28_butorides_striata.jpg?itok=xcN9KqRb,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00101,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/bf6e2318_striated_heron.jpg?itok=Jl_58ht-,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00102,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/dsc_0764_0.jpg?itok=mV4nny4o,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00103,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/striated-heron10.jpg?itok=lmEdS5l_,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00104,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/green-heron.jpg?itok=SO5hK4vS,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00105,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/green-heron-rompido2.jpg?itok=ZL_bY0BE,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00106,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/791_green_heron_butorides_virescens_everglades_national_park_florida_usa_20140112_3_1600.jpg?itok=-lZiwJfj,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00107,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/791_green_heron_butorides_virescens_everglades_national_park_florida_usa_20140112_1_1600.jpg?itok=3qPg1PVq,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00108,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/791_green_heron_butorides_virescens_everglades_national_park_florida_usa_20140112_2_1600.jpg?itok=_S3dzOJX,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00109,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/790_striated_heron_butorides_striata_cocha_blanco_peru_20091112_1_1200.jpg?itok=pWnyUDx6,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00110,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/striated_heron_bocos.jpg?itok=Z1x20j70,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00111,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/1o3a7352mangrovenreihera.jpg?itok=9yHr6KMH,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00112,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/790_striated_heron_butorides_striata_atricapilla_baringo_kenya_20141207_1_1000.jpg?itok=VfXVVe8j,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00113,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/790_striated_heron_butorides_striata_atricapilla_dunga_point_lake_victoria_kenya_20141204_1_1000.jpg?itok=oPH2yaNq,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00114,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/green-backed_heron.jpg?itok=vuQvhm5D,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00115,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/1o3a5809mangrovenreihera.jpg?itok=FOL6ngk1,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00116,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/green-backed_heron_butorides_striata_at_georgetown_guyana_21-09-2016_c_paul_bartlett_2.jpg?itok=HmjtViXa,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00117,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/790_20160922_1_1000.jpg?itok=fw3yqUtH,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00118,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/butorides_striata_argentina.jpg?itok=EZYLN2sl,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00119,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/socozinho.jpg?itok=n1QzROE9,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00120,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/butorides_striata_barretos_sp.jpg?itok=B2znnGge,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00121,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/img_4050_butorides_virescens.jpg?itok=5PgnfyDO,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00122,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/butorides_striata_011.jpg?itok=JT1UGs6y,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00123,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/dsc_1473.jpg?itok=oz6nVkk_,Striated Heron,C,RB WV,Ardeidae,-
butorides_striata_00124,butorides striata,ibc,https://www.hbw.com/sites/default/files/styles/ibc_1k/public/ibc/p/picture_1100.jpg?itok=5imKX0nf,Striated Heron,C,RB WV,Ardeidae,-
